,Species,gene,dN,dS,dN/dS
1903,Myotis_davidii,ENSG00000124813_RUNX2,0.001227,0.005237,0.23437
1904,Miniopterus_natalensis,ENSG00000124813_RUNX2,0.000004,0.040441,0.0001
1905,Oryctolagus_cuniculus,ENSG00000124813_RUNX2,0.001782,0.009378,0.190034
1906,Ochotona_princeps,ENSG00000124813_RUNX2,0.000010,0.097496,0.0001
1907,Heterocephalus_glaber,ENSG00000124813_RUNX2,0.000002,0.020932,0.0001
1908,Fukomys_damarensis,ENSG00000124813_RUNX2,0.000002,0.019826,0.0001
1909,Cavia_porcellus,ENSG00000124813_RUNX2,0.000002,0.000001,2.00413
1910,Cavia_aperea,ENSG00000124813_RUNX2,0.000001,0.000001,1.61213
1911,Octodon_degus,ENSG00000124813_RUNX2,0.003922,0.061772,0.0634991
1912,Chinchilla_lanigera,ENSG00000124813_RUNX2,0.000915,0.025517,0.0358715
1913,Rattus_norvegicus,ENSG00000124813_RUNX2,0.001782,0.102663,0.0173532
1914,Mus_musculus,ENSG00000124813_RUNX2,0.000001,0.011460,0.0001
1915,Mus_spretus,ENSG00000124813_RUNX2,0.000003,0.027951,0.0001
1916,Mus_caroli,ENSG00000124813_RUNX2,0.000891,0.015591,0.0571684
1917,Mus_pahari,ENSG00000124813_RUNX2,0.000005,0.049754,0.0001
1918,Meriones_unguiculatus,ENSG00000124813_RUNX2,0.002844,0.085269,0.0333521
1919,Cricetulus_griseus,ENSG00000124813_RUNX2,0.000925,0.092046,0.010047
1920,Microtus_ochrogaster,ENSG00000124813_RUNX2,0.002759,0.065154,0.0423445
1921,Peromyscus_maniculatus,ENSG00000124813_RUNX2,0.001963,0.068443,0.0286751
1922,Nannospalax_galili,ENSG00000124813_RUNX2,0.001840,0.091396,0.0201286
1923,Jaculus_jaculus,ENSG00000124813_RUNX2,0.002746,0.116243,0.0236224
1924,Dipodomys_ordii,ENSG00000124813_RUNX2,0.003688,0.126601,0.0291293
1925,Castor_canadensis,ENSG00000124813_RUNX2,0.017879,0.071587,0.249752
1926,Ictidomys_tridecemlineatus,ENSG00000124813_RUNX2,0.000001,0.009618,0.0001
1927,Marmota_marmota,ENSG00000124813_RUNX2,0.000000,0.002833,0.0001
1928,Otolemur_garnettii,ENSG00000124813_RUNX2,0.003748,0.075630,0.0495622
1929,Propithecus_coquereli,ENSG00000124813_RUNX2,0.052133,0.116698,0.446735
1930,Microcebus_murinus,ENSG00000124813_RUNX2,0.000967,0.025281,0.0382577
1931,Callithrix_jacchus,ENSG00000124813_RUNX2,0.000000,0.002994,0.0001
1932,Aotus_nancymaae,ENSG00000124813_RUNX2,0.000002,0.015277,0.0001
1933,Saimiri_boliviensis,ENSG00000124813_RUNX2,0.001101,0.025440,0.0432674
1934,Cebus_capucinus,ENSG00000124813_RUNX2,0.061132,0.130863,0.46714
1935,Mandrillus_leucophaeus,ENSG00000124813_RUNX2,0.000002,0.000001,1.95245
1936,Cercocebus_atys,ENSG00000124813_RUNX2,0.047484,0.092289,0.514509
1937,Papio_anubis,ENSG00000124813_RUNX2,0.000000,0.003097,0.0001
1938,Macaca_mulatta,ENSG00000124813_RUNX2,0.000002,0.000001,1.9972
1939,Macaca_fascicularis,ENSG00000124813_RUNX2,0.000000,0.002387,0.0001
1940,Macaca_nemestrina,ENSG00000124813_RUNX2,0.000000,0.003757,0.0001
1941,Chlorocebus_sabaeus,ENSG00000124813_RUNX2,0.049915,0.082062,0.608257
1942,Rhinopithecus_roxellana,ENSG00000124813_RUNX2,0.000003,0.025013,0.0001
1943,Rhinopithecus_bieti,ENSG00000124813_RUNX2,0.000002,0.000001,2.14387
1944,Piliocolobus_tephrosceles,ENSG00000124813_RUNX2,0.001273,0.005155,0.24688
1945,Colobus_angolensis,ENSG00000124813_RUNX2,0.000001,0.010811,0.0001
1946,Nomascus_leucogenys,ENSG00000124813_RUNX2,0.002703,0.040379,0.0669451
1947,Gorilla_gorilla,ENSG00000124813_RUNX2,0.000001,0.009970,0.0001
1948,Pan_troglodytes,ENSG00000124813_RUNX2,0.000000,0.002278,0.0001
1949,Pan_paniscus,ENSG00000124813_RUNX2,0.000001,0.010786,0.0001
1950,Homo_sapiens,ENSG00000124813_RUNX2,0.001224,0.014090,0.0868508
1951,Pongo_abelii,ENSG00000124813_RUNX2,0.042403,0.084975,0.499009
1952,Carlito_syrichta,ENSG00000124813_RUNX2,0.000003,0.034176,0.0001
1953,Galeopterus_variegatus,ENSG00000124813_RUNX2,0.000005,0.047915,0.0001
1954,Tupaia_belangeri,ENSG00000124813_RUNX2,0.000005,0.052010,0.0001
1955,Dasypus_novemcinctus,ENSG00000124813_RUNX2,0.001091,0.034903,0.0312527
1956,Choloepus_hoffmanni,ENSG00000124813_RUNX2,0.000004,0.037488,0.0001
1957,Trichechus_manatus,ENSG00000124813_RUNX2,0.000002,0.016400,0.0001
1958,Procavia_capensis,ENSG00000124813_RUNX2,0.003741,0.095208,0.0392942
1959,Loxodonta_africana,ENSG00000124813_RUNX2,0.000002,0.022722,0.0001
1960,Echinops_telfairi,ENSG00000124813_RUNX2,0.026312,0.128827,0.20424
1961,Elephantulus_edwardii,ENSG00000124813_RUNX2,0.000006,0.061767,0.0001
1962,Orycteropus_afer,ENSG00000124813_RUNX2,0.000005,0.049672,0.0001
1963,Ornithorhynchus_anatinus,ENSG00000124813_RUNX2,0.004148,0.182593,0.0227198
1964,Monodelphis_domestica,ENSG00000125944_HNRNPR,0.000007,0.067356,0.0001
1965,Sarcophilus_harrisii,ENSG00000125944_HNRNPR,0.000007,0.067233,0.0001
1966,Phascolarctos_cinereus,ENSG00000125944_HNRNPR,0.000004,0.043927,0.0001
1967,Erinaceus_europaeus,ENSG00000125944_HNRNPR,0.008733,0.122362,0.071369
1968,Sorex_araneus,ENSG00000125944_HNRNPR,0.000007,0.073023,0.0001
1969,Condylura_cristata,ENSG00000125944_HNRNPR,0.000007,0.069424,0.0001
1970,Panthera_tigris,ENSG00000125944_HNRNPR,0.000000,0.002035,0.0001
1971,Panthera_pardus,ENSG00000125944_HNRNPR,0.000002,0.000000,3.65628
1972,Felis_catus,ENSG00000125944_HNRNPR,0.000000,0.002046,0.0001
1973,Acinonyx_jubatus,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1974,Enhydra_lutris,ENSG00000125944_HNRNPR,0.000003,0.032778,0.0001
1975,Odobenus_rosmarus,ENSG00000125944_HNRNPR,0.000002,0.015748,0.0001
1976,Ailuropoda_melanoleuca,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1977,Ursus_maritimus,ENSG00000125944_HNRNPR,0.000001,0.008178,0.0001
1978,Manis_javanica,ENSG00000125944_HNRNPR,0.000004,0.040989,0.0001
1979,Equus_caballus,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1980,Equus_przewalskii,ENSG00000125944_HNRNPR,0.000717,0.002049,0.349749
1981,Equus_asinus,ENSG00000125944_HNRNPR,0.000000,0.002036,0.0001
1982,Ceratotherium_simum,ENSG00000125944_HNRNPR,0.000002,0.024516,0.0001
1983,Vicugna_pacos,ENSG00000125944_HNRNPR,0.000987,0.008936,0.110449
1984,Camelus_dromedarius,ENSG00000125944_HNRNPR,0.000714,0.000001,999
1985,Camelus_ferus,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1986,Camelus_bactrianus,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1987,Physeter_catodon,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1988,Lipotes_vexillifer,ENSG00000125944_HNRNPR,0.000000,0.004096,0.0001
1989,Delphinapterus_leucas,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1990,Tursiops_truncatus,ENSG00000125944_HNRNPR,0.000828,0.002361,0.350676
1991,Orcinus_orca,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
1992,Bubalus_bubalis,ENSG00000125944_HNRNPR,0.000002,0.020497,0.0001
1993,Bos_taurus,ENSG00000125944_HNRNPR,0.000002,0.000000,10.3965
1994,Bos_indicus,ENSG00000125944_HNRNPR,0.000002,0.000000,14.2329
1995,Bos_mutus,ENSG00000125944_HNRNPR,0.000000,0.002015,0.0001
1996,Bison_bison,ENSG00000125944_HNRNPR,0.000002,0.000000,25.2661
1997,Capra_hircus,ENSG00000125944_HNRNPR,0.000000,0.002001,0.0001
1998,Ovis_aries,ENSG00000125944_HNRNPR,0.000720,0.002067,0.348393
1999,Pantholops_hodgsonii,ENSG00000125944_HNRNPR,0.000720,0.012494,0.0576153
2000,Odocoileus_virginianus,ENSG00000125944_HNRNPR,0.000002,0.024197,0.0001
2001,Sus_scrofa,ENSG00000125944_HNRNPR,0.001433,0.050697,0.0282565
2002,Hipposideros_armiger,ENSG00000125944_HNRNPR,0.000004,0.042006,0.0001
2003,Pteropus_vampyrus,ENSG00000125944_HNRNPR,0.000001,0.008215,0.0001
2004,Rousettus_aegyptiacus,ENSG00000125944_HNRNPR,0.000001,0.010426,0.0001
2005,Myotis_brandtii,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2006,Myotis_lucifugus,ENSG00000125944_HNRNPR,0.000001,0.010324,0.0001
2007,Myotis_davidii,ENSG00000125944_HNRNPR,0.000000,0.002015,0.0001
2008,Miniopterus_natalensis,ENSG00000125944_HNRNPR,0.000003,0.031410,0.0001
2009,Oryctolagus_cuniculus,ENSG00000125944_HNRNPR,0.000004,0.041722,0.0001
2010,Ochotona_princeps,ENSG00000125944_HNRNPR,0.000867,0.076366,0.0113476
2011,Cavia_porcellus,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2012,Cavia_aperea,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2013,Chinchilla_lanigera,ENSG00000125944_HNRNPR,0.000004,0.036292,0.0001
2014,Rattus_norvegicus,ENSG00000125944_HNRNPR,0.000724,0.058523,0.0123671
2015,Mus_musculus,ENSG00000125944_HNRNPR,0.000005,0.049150,0.0001
2016,Mus_caroli,ENSG00000125944_HNRNPR,0.000767,0.016519,0.0464576
2017,Mus_pahari,ENSG00000125944_HNRNPR,0.000003,0.025112,0.0001
2018,Meriones_unguiculatus,ENSG00000125944_HNRNPR,0.000005,0.054486,0.0001
2019,Mesocricetus_auratus,ENSG00000125944_HNRNPR,0.000001,0.012383,0.0001
2020,Cricetulus_griseus,ENSG00000125944_HNRNPR,0.000003,0.027034,0.0001
2021,Microtus_ochrogaster,ENSG00000125944_HNRNPR,0.000720,0.029082,0.0247435
2022,Jaculus_jaculus,ENSG00000125944_HNRNPR,0.000009,0.091427,0.0001
2023,Dipodomys_ordii,ENSG00000125944_HNRNPR,0.001422,0.079428,0.0179081
2024,Castor_canadensis,ENSG00000125944_HNRNPR,0.000005,0.045511,0.0001
2025,Ictidomys_tridecemlineatus,ENSG00000125944_HNRNPR,0.000713,0.096566,0.00738313
2026,Propithecus_coquereli,ENSG00000125944_HNRNPR,0.000830,0.004643,0.178673
2027,Microcebus_murinus,ENSG00000125944_HNRNPR,0.000001,0.013542,0.0001
2028,Aotus_nancymaae,ENSG00000125944_HNRNPR,0.070484,0.051575,1.36663
2029,Mandrillus_leucophaeus,ENSG00000125944_HNRNPR,0.000000,0.002197,0.0001
2030,Cercocebus_atys,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2031,Papio_anubis,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2032,Macaca_mulatta,ENSG00000125944_HNRNPR,0.000730,0.000001,999
2033,Macaca_fascicularis,ENSG00000125944_HNRNPR,0.000002,0.000000,3.82574
2034,Macaca_nemestrina,ENSG00000125944_HNRNPR,0.000786,0.004480,0.175456
2035,Chlorocebus_sabaeus,ENSG00000125944_HNRNPR,0.000001,0.000002,0.579221
2036,Rhinopithecus_roxellana,ENSG00000125944_HNRNPR,0.000002,0.000000,5.52922
2037,Rhinopithecus_bieti,ENSG00000125944_HNRNPR,0.000000,0.002297,0.0001
2038,Piliocolobus_tephrosceles,ENSG00000125944_HNRNPR,0.000001,0.008165,0.0001
2039,Colobus_angolensis,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2040,Nomascus_leucogenys,ENSG00000125944_HNRNPR,0.000000,0.004161,0.0001
2041,Gorilla_gorilla,ENSG00000125944_HNRNPR,0.000000,0.004088,0.0001
2042,Pan_troglodytes,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2043,Pan_paniscus,ENSG00000125944_HNRNPR,0.000000,0.000005,0.0001
2044,Homo_sapiens,ENSG00000125944_HNRNPR,0.000000,0.004065,0.0001
2045,Pongo_abelii,ENSG00000125944_HNRNPR,0.000718,0.014365,0.0499574
2046,Carlito_syrichta,ENSG00000125944_HNRNPR,0.000714,0.039780,0.0179596
2047,Galeopterus_variegatus,ENSG00000125944_HNRNPR,0.001422,0.024975,0.0569303
2048,Tupaia_belangeri,ENSG00000125944_HNRNPR,0.000754,0.056543,0.0133401
2049,Choloepus_hoffmanni,ENSG00000125944_HNRNPR,0.000738,0.051168,0.0144204
2050,Trichechus_manatus,ENSG00000125944_HNRNPR,0.000002,0.020895,0.0001
2051,Procavia_capensis,ENSG00000125944_HNRNPR,0.003398,0.074538,0.0455879
2052,Loxodonta_africana,ENSG00000125944_HNRNPR,0.000003,0.029457,0.0001
2053,Chrysochloris_asiatica,ENSG00000125944_HNRNPR,0.001421,0.083002,0.0171198
2054,Elephantulus_edwardii,ENSG00000125944_HNRNPR,0.005002,0.070603,0.0708414
2055,Orycteropus_afer,ENSG00000125944_HNRNPR,0.000712,0.030070,0.0236687
2056,Monodelphis_domestica,ENSG00000130338_TULP4,0.005953,0.083231,0.0715295
2057,Phascolarctos_cinereus,ENSG00000130338_TULP4,0.004654,0.103187,0.0451043
2058,Sorex_araneus,ENSG00000130338_TULP4,0.024488,0.285502,0.0857698
2059,Condylura_cristata,ENSG00000130338_TULP4,0.026364,0.354413,0.0743871
2060,Panthera_tigris,ENSG00000130338_TULP4,0.000329,0.005375,0.0612142
2061,Panthera_pardus,ENSG00000130338_TULP4,0.000001,0.009725,0.0001
2062,Felis_catus,ENSG00000130338_TULP4,0.000292,0.006251,0.0467084
2063,Acinonyx_jubatus,ENSG00000130338_TULP4,0.000683,0.014510,0.0470599
2064,Enhydra_lutris,ENSG00000130338_TULP4,0.002547,0.054913,0.0463765
2065,Mustela_putorius,ENSG00000130338_TULP4,0.000836,0.046941,0.0178191
2066,Odobenus_rosmarus,ENSG00000130338_TULP4,0.002150,0.047824,0.0449643
2067,Leptonychotes_weddellii,ENSG00000130338_TULP4,0.002477,0.017016,0.145548
2068,Ailuropoda_melanoleuca,ENSG00000130338_TULP4,0.001037,0.033956,0.0305519
2069,Ursus_maritimus,ENSG00000130338_TULP4,0.001013,0.029864,0.0339206
2070,Manis_javanica,ENSG00000130338_TULP4,0.013272,0.172512,0.0769364
2071,Equus_caballus,ENSG00000130338_TULP4,0.000000,0.002133,0.0001
2072,Equus_przewalskii,ENSG00000130338_TULP4,0.000281,0.000000,999
2073,Equus_asinus,ENSG00000130338_TULP4,0.000316,0.007531,0.0420043
2074,Ceratotherium_simum,ENSG00000130338_TULP4,0.001514,0.089990,0.016821
2075,Vicugna_pacos,ENSG00000130338_TULP4,0.000527,0.033751,0.0156042
2076,Camelus_dromedarius,ENSG00000130338_TULP4,0.000966,0.005915,0.163235
2077,Camelus_ferus,ENSG00000130338_TULP4,0.001026,0.002423,0.423393
2078,Camelus_bactrianus,ENSG00000130338_TULP4,0.001409,0.004228,0.333371
2079,Balaenoptera_acutorostrata,ENSG00000130338_TULP4,0.002993,0.042144,0.0710171
2080,Physeter_catodon,ENSG00000130338_TULP4,0.004380,0.030407,0.144038
2081,Lipotes_vexillifer,ENSG00000130338_TULP4,0.003615,0.029485,0.122614
2082,Delphinapterus_leucas,ENSG00000130338_TULP4,0.001890,0.010466,0.180618
2083,Tursiops_truncatus,ENSG00000130338_TULP4,0.002500,0.012970,0.19277
2084,Orcinus_orca,ENSG00000130338_TULP4,0.000001,0.014404,0.0001
2085,Bubalus_bubalis,ENSG00000130338_TULP4,0.001252,0.024057,0.0520516
2086,Bos_taurus,ENSG00000130338_TULP4,0.000000,0.000006,0.0001
2087,Bos_indicus,ENSG00000130338_TULP4,0.003343,0.008246,0.405362
2088,Bos_mutus,ENSG00000130338_TULP4,0.000000,0.004590,0.0001
2089,Bison_bison,ENSG00000130338_TULP4,0.000874,0.006427,0.13604
2090,Capra_hircus,ENSG00000130338_TULP4,0.001754,0.033925,0.0516931
2091,Ovis_aries,ENSG00000130338_TULP4,0.009328,0.039014,0.239089
2092,Pantholops_hodgsonii,ENSG00000130338_TULP4,0.000653,0.022094,0.0295405
2093,Odocoileus_virginianus,ENSG00000130338_TULP4,0.004575,0.097170,0.0470776
2094,Sus_scrofa,ENSG00000130338_TULP4,0.011373,0.163115,0.0697247
2095,Hipposideros_armiger,ENSG00000130338_TULP4,0.006142,0.111314,0.0551808
2096,Rhinolophus_sinicus,ENSG00000130338_TULP4,0.010026,0.135632,0.0739209
2097,Pteropus_vampyrus,ENSG00000130338_TULP4,0.001312,0.006558,0.20009
2098,Pteropus_alecto,ENSG00000130338_TULP4,0.000578,0.016104,0.03591
2099,Rousettus_aegyptiacus,ENSG00000130338_TULP4,0.003832,0.074773,0.0512436
2100,Eptesicus_fuscus,ENSG00000130338_TULP4,0.007270,0.070259,0.10347
2101,Myotis_brandtii,ENSG00000130338_TULP4,0.001651,0.025024,0.0659879
2102,Myotis_lucifugus,ENSG00000130338_TULP4,0.000001,0.011547,0.0001
2103,Myotis_davidii,ENSG00000130338_TULP4,0.005726,0.039644,0.144437
2104,Miniopterus_natalensis,ENSG00000130338_TULP4,0.006529,0.143915,0.0453665
2105,Oryctolagus_cuniculus,ENSG00000130338_TULP4,0.013186,0.183887,0.0717055
2106,Ochotona_princeps,ENSG00000130338_TULP4,0.011036,0.206435,0.0534606
2107,Heterocephalus_glaber,ENSG00000130338_TULP4,0.004695,0.068400,0.0686379
2108,Fukomys_damarensis,ENSG00000130338_TULP4,0.006406,0.065061,0.0984634
2109,Cavia_porcellus,ENSG00000130338_TULP4,0.000000,0.002802,0.0001
2110,Cavia_aperea,ENSG00000130338_TULP4,0.000000,0.003317,0.0001
2111,Octodon_degus,ENSG00000130338_TULP4,0.005392,0.098938,0.0544978
2112,Chinchilla_lanigera,ENSG00000130338_TULP4,0.004144,0.081469,0.0508711
2113,Rattus_norvegicus,ENSG00000130338_TULP4,0.003384,0.102729,0.032945
2114,Mus_musculus,ENSG00000130338_TULP4,0.000949,0.009732,0.0974742
2115,Mus_spretus,ENSG00000130338_TULP4,0.002538,0.007281,0.34864
2116,Mus_caroli,ENSG00000130338_TULP4,0.001584,0.031376,0.0504707
2117,Mus_pahari,ENSG00000130338_TULP4,0.005385,0.057272,0.0940304
2118,Meriones_unguiculatus,ENSG00000130338_TULP4,0.003858,0.105673,0.0365106
2119,Mesocricetus_auratus,ENSG00000130338_TULP4,0.012984,0.123302,0.105301
2120,Cricetulus_griseus,ENSG00000130338_TULP4,0.004039,0.074931,0.0539072
2121,Microtus_ochrogaster,ENSG00000130338_TULP4,0.004572,0.103071,0.044357
2122,Peromyscus_maniculatus,ENSG00000130338_TULP4,0.002446,0.131866,0.0185522
2123,Nannospalax_galili,ENSG00000130338_TULP4,0.006893,0.173432,0.0397435
2124,Jaculus_jaculus,ENSG00000130338_TULP4,0.014096,0.203180,0.0693755
2125,Dipodomys_ordii,ENSG00000130338_TULP4,0.011299,0.177910,0.0635069
2126,Castor_canadensis,ENSG00000130338_TULP4,0.007851,0.162556,0.0482953
2127,Ictidomys_tridecemlineatus,ENSG00000130338_TULP4,0.001204,0.024824,0.0484909
2128,Marmota_marmota,ENSG00000130338_TULP4,0.000340,0.020780,0.0163793
2129,Otolemur_garnettii,ENSG00000130338_TULP4,0.009387,0.204511,0.0459007
2130,Propithecus_coquereli,ENSG00000130338_TULP4,0.003144,0.075032,0.0419081
2131,Microcebus_murinus,ENSG00000130338_TULP4,0.004063,0.076343,0.0532169
2132,Callithrix_jacchus,ENSG00000130338_TULP4,0.001551,0.042215,0.0367518
2133,Aotus_nancymaae,ENSG00000130338_TULP4,0.002903,0.041464,0.0700212
2134,Saimiri_boliviensis,ENSG00000130338_TULP4,0.001744,0.034505,0.0505432
2135,Cebus_capucinus,ENSG00000130338_TULP4,0.002454,0.029176,0.0840966
2136,Mandrillus_leucophaeus,ENSG00000130338_TULP4,0.000001,0.006421,0.0001
2137,Cercocebus_atys,ENSG00000130338_TULP4,0.000561,0.008119,0.0691307
2138,Papio_anubis,ENSG00000130338_TULP4,0.000293,0.007227,0.0405704
2139,Macaca_mulatta,ENSG00000130338_TULP4,0.000311,0.001906,0.16332
2140,Macaca_fascicularis,ENSG00000130338_TULP4,0.000586,0.002706,0.216683
2141,Macaca_nemestrina,ENSG00000130338_TULP4,0.000001,0.005408,0.0001
2142,Chlorocebus_sabaeus,ENSG00000130338_TULP4,0.000877,0.018961,0.0462607
2143,Rhinopithecus_roxellana,ENSG00000130338_TULP4,0.000293,0.004659,0.0628368
2144,Rhinopithecus_bieti,ENSG00000130338_TULP4,0.002236,0.007800,0.286699
2145,Piliocolobus_tephrosceles,ENSG00000130338_TULP4,0.000877,0.014964,0.0585801
2146,Colobus_angolensis,ENSG00000130338_TULP4,0.000586,0.017572,0.033345
2147,Nomascus_leucogenys,ENSG00000130338_TULP4,0.002338,0.024665,0.0947986
2148,Gorilla_gorilla,ENSG00000130338_TULP4,0.001264,0.021151,0.0597365
2149,Pan_troglodytes,ENSG00000130338_TULP4,0.000000,0.001832,0.0001
2150,Pan_paniscus,ENSG00000130338_TULP4,0.000000,0.000905,0.0001
2151,Homo_sapiens,ENSG00000130338_TULP4,0.001456,0.012873,0.113117
2152,Pongo_abelii,ENSG00000130338_TULP4,0.001981,0.027005,0.0733719
2153,Carlito_syrichta,ENSG00000130338_TULP4,0.010377,0.209153,0.049616
2154,Galeopterus_variegatus,ENSG00000130338_TULP4,0.015154,0.200255,0.075673
2155,Tupaia_belangeri,ENSG00000130338_TULP4,0.016444,0.406345,0.0404686
2156,Dasypus_novemcinctus,ENSG00000130338_TULP4,0.044880,0.682080,0.0657993
2157,Choloepus_hoffmanni,ENSG00000130338_TULP4,0.020682,0.148913,0.138886
2158,Procavia_capensis,ENSG00000130338_TULP4,0.021948,0.263212,0.0833864
2159,Loxodonta_africana,ENSG00000130338_TULP4,0.010167,0.135841,0.0748414
2160,Echinops_telfairi,ENSG00000130338_TULP4,0.027773,0.443655,0.0626001
2161,Chrysochloris_asiatica,ENSG00000130338_TULP4,0.013937,0.264095,0.0527721
2162,Elephantulus_edwardii,ENSG00000130338_TULP4,0.035714,0.500316,0.0713829
2163,Orycteropus_afer,ENSG00000130338_TULP4,0.014827,0.203943,0.0727031
2164,Ornithorhynchus_anatinus,ENSG00000130338_TULP4,0.008768,0.345968,0.0253438
2165,Monodelphis_domestica,ENSG00000135999_EPC2,0.000568,0.015062,0.0376987
2166,Sarcophilus_harrisii,ENSG00000135999_EPC2,0.001855,0.026512,0.0699707
2167,Phascolarctos_cinereus,ENSG00000135999_EPC2,0.000568,0.031158,0.0182359
2168,Erinaceus_europaeus,ENSG00000135999_EPC2,0.019299,0.128219,0.150518
2169,Sorex_araneus,ENSG00000135999_EPC2,0.007189,0.083956,0.0856271
2170,Condylura_cristata,ENSG00000135999_EPC2,0.005665,0.078157,0.0724773
2171,Panthera_tigris,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2172,Panthera_pardus,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2173,Felis_catus,ENSG00000135999_EPC2,0.000000,0.003178,0.0001
2174,Acinonyx_jubatus,ENSG00000135999_EPC2,0.000571,0.000001,999
2175,Enhydra_lutris,ENSG00000135999_EPC2,0.000569,0.006165,0.0923279
2176,Mustela_putorius,ENSG00000135999_EPC2,0.000570,0.012584,0.0453119
2177,Odobenus_rosmarus,ENSG00000135999_EPC2,0.001145,0.015634,0.0732576
2178,Leptonychotes_weddellii,ENSG00000135999_EPC2,0.004413,0.016973,0.260001
2179,Ailuropoda_melanoleuca,ENSG00000135999_EPC2,0.000001,0.008280,0.0001
2180,Ursus_maritimus,ENSG00000135999_EPC2,0.000001,0.005162,0.0001
2181,Manis_javanica,ENSG00000135999_EPC2,0.010643,0.064931,0.163915
2182,Equus_caballus,ENSG00000135999_EPC2,0.000002,0.000000,14.091
2183,Equus_przewalskii,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
2184,Equus_asinus,ENSG00000135999_EPC2,0.000000,0.003394,0.0001
2185,Ceratotherium_simum,ENSG00000135999_EPC2,0.001141,0.022176,0.0514453
2186,Vicugna_pacos,ENSG00000135999_EPC2,0.000001,0.008629,0.0001
2187,Camelus_dromedarius,ENSG00000135999_EPC2,0.000001,0.000001,1.36869
2188,Camelus_ferus,ENSG00000135999_EPC2,0.000625,0.000001,999
2189,Camelus_bactrianus,ENSG00000135999_EPC2,0.000001,0.000001,1.4445
2190,Balaenoptera_acutorostrata,ENSG00000135999_EPC2,0.000743,0.019887,0.0373708
2191,Physeter_catodon,ENSG00000135999_EPC2,0.001308,0.004632,0.282466
2192,Lipotes_vexillifer,ENSG00000135999_EPC2,0.000577,0.010923,0.0528347
2193,Delphinapterus_leucas,ENSG00000135999_EPC2,0.000571,0.004650,0.122817
2194,Tursiops_truncatus,ENSG00000135999_EPC2,0.002570,0.000003,999
2195,Orcinus_orca,ENSG00000135999_EPC2,0.003692,0.004346,0.849484
2196,Bubalus_bubalis,ENSG00000135999_EPC2,0.000572,0.003091,0.185043
2197,Bos_taurus,ENSG00000135999_EPC2,0.000571,0.001545,0.369543
2198,Bos_indicus,ENSG00000135999_EPC2,0.000000,0.001554,0.0001
2199,Bos_mutus,ENSG00000135999_EPC2,0.000000,0.001545,0.0001
2200,Bison_bison,ENSG00000135999_EPC2,0.000000,0.001546,0.0001
2201,Capra_hircus,ENSG00000135999_EPC2,0.000572,0.003096,0.184648
2202,Ovis_aries,ENSG00000135999_EPC2,0.000000,0.004976,0.0001
2203,Pantholops_hodgsonii,ENSG00000135999_EPC2,0.001717,0.001543,1.11253
2204,Odocoileus_virginianus,ENSG00000135999_EPC2,0.001159,0.018595,0.0623372
2205,Sus_scrofa,ENSG00000135999_EPC2,0.002269,0.048423,0.0468551
2206,Hipposideros_armiger,ENSG00000135999_EPC2,0.002050,0.014287,0.143502
2207,Rhinolophus_sinicus,ENSG00000135999_EPC2,0.003099,0.023666,0.130957
2208,Pteropus_vampyrus,ENSG00000135999_EPC2,0.000570,0.001512,0.376723
2209,Pteropus_alecto,ENSG00000135999_EPC2,0.000000,0.004722,0.0001
2210,Rousettus_aegyptiacus,ENSG00000135999_EPC2,0.001718,0.008681,0.197853
2211,Eptesicus_fuscus,ENSG00000135999_EPC2,0.000001,0.012841,0.0001
2212,Myotis_brandtii,ENSG00000135999_EPC2,0.000000,0.001590,0.0001
2213,Myotis_lucifugus,ENSG00000135999_EPC2,0.001199,0.001636,0.733082
2214,Myotis_davidii,ENSG00000135999_EPC2,0.000076,0.006209,0.01229
2215,Miniopterus_natalensis,ENSG00000135999_EPC2,0.002289,0.037925,0.0603459
2216,Oryctolagus_cuniculus,ENSG00000135999_EPC2,0.001237,0.050088,0.0246872
2217,Ochotona_princeps,ENSG00000135999_EPC2,0.011240,0.090250,0.124542
2218,Heterocephalus_glaber,ENSG00000135999_EPC2,0.003492,0.030160,0.115799
2219,Fukomys_damarensis,ENSG00000135999_EPC2,0.006753,0.052772,0.12797
2220,Cavia_porcellus,ENSG00000135999_EPC2,0.000002,0.000000,10.5062
2221,Cavia_aperea,ENSG00000135999_EPC2,0.000000,0.000005,0.0001
