,Species,gene,dN,dS,dN/dS
13539,Panthera_tigris,ENSG00000115255_REEP6,0.004058,0.011794,0.344098
13540,Panthera_pardus,ENSG00000115255_REEP6,0.002838,0.007582,0.374263
13541,Felis_catus,ENSG00000115255_REEP6,0.002655,0.016124,0.164674
13542,Enhydra_lutris,ENSG00000115255_REEP6,0.002618,0.000003,999
13543,Mustela_putorius,ENSG00000115255_REEP6,0.000001,0.000001,0.86222
13544,Odobenus_rosmarus,ENSG00000115255_REEP6,0.003179,0.039447,0.080581
13545,Leptonychotes_weddellii,ENSG00000115255_REEP6,0.010583,0.035673,0.296655
13546,Ursus_maritimus,ENSG00000115255_REEP6,0.032635,0.085221,0.382941
13547,Manis_javanica,ENSG00000115255_REEP6,0.050072,0.241728,0.207142
13548,Equus_przewalskii,ENSG00000115255_REEP6,0.000002,0.019254,0.0001
13549,Equus_asinus,ENSG00000115255_REEP6,0.000001,0.009417,0.0001
13550,Camelus_dromedarius,ENSG00000115255_REEP6,0.000001,0.000002,0.706306
13551,Camelus_ferus,ENSG00000115255_REEP6,0.018928,0.043182,0.43834
13552,Camelus_bactrianus,ENSG00000115255_REEP6,0.000001,0.000001,0.873461
13553,Balaenoptera_acutorostrata,ENSG00000115255_REEP6,0.007827,0.016230,0.48226
13554,Physeter_catodon,ENSG00000115255_REEP6,0.013268,0.032482,0.408486
13555,Lipotes_vexillifer,ENSG00000115255_REEP6,0.000002,0.024217,0.0001
13556,Delphinapterus_leucas,ENSG00000115255_REEP6,0.005246,0.000005,999
13557,Bubalus_bubalis,ENSG00000115255_REEP6,0.000002,0.000001,2.22413
13558,Bos_taurus,ENSG00000115255_REEP6,0.000002,0.000001,2.09802
13559,Bos_mutus,ENSG00000115255_REEP6,0.000002,0.000001,2.94667
13560,Bison_bison,ENSG00000115255_REEP6,0.000001,0.000002,0.520304
13561,Capra_hircus,ENSG00000115255_REEP6,0.000002,0.000001,2.09133
13562,Ovis_aries,ENSG00000115255_REEP6,0.000002,0.000001,2.95094
13563,Pantholops_hodgsonii,ENSG00000115255_REEP6,0.002645,0.016285,0.162436
13564,Odocoileus_virginianus,ENSG00000115255_REEP6,0.002616,0.037145,0.0704133
13565,Sus_scrofa,ENSG00000115255_REEP6,0.014400,0.051313,0.280635
13566,Hipposideros_armiger,ENSG00000115255_REEP6,0.005345,0.043363,0.123253
13567,Rhinolophus_sinicus,ENSG00000115255_REEP6,0.012255,0.046730,0.262254
13568,Pteropus_alecto,ENSG00000115255_REEP6,0.000003,0.030113,0.0001
13569,Rousettus_aegyptiacus,ENSG00000115255_REEP6,0.013324,0.023825,0.559255
13570,Eptesicus_fuscus,ENSG00000115255_REEP6,0.008249,0.020547,0.401444
13571,Myotis_lucifugus,ENSG00000115255_REEP6,0.007839,0.074738,0.104883
13572,Miniopterus_natalensis,ENSG00000115255_REEP6,0.008265,0.080725,0.102386
13573,Heterocephalus_glaber,ENSG00000115255_REEP6,0.024139,0.079652,0.303051
13574,Fukomys_damarensis,ENSG00000115255_REEP6,0.006133,0.100281,0.0611592
13575,Cavia_porcellus,ENSG00000115255_REEP6,0.000002,0.000001,1.87643
13576,Cavia_aperea,ENSG00000115255_REEP6,0.000002,0.000001,2.72261
13577,Octodon_degus,ENSG00000115255_REEP6,0.009926,0.046816,0.212032
13578,Chinchilla_lanigera,ENSG00000115255_REEP6,0.012066,0.070984,0.169984
13579,Rattus_norvegicus,ENSG00000115255_REEP6,0.005345,0.099259,0.0538452
13580,Mus_musculus,ENSG00000115255_REEP6,0.000001,0.006955,0.0001
13581,Mus_spretus,ENSG00000115255_REEP6,0.000001,0.000001,1.75075
13582,Mus_caroli,ENSG00000115255_REEP6,0.002655,0.021012,0.126354
13583,Mus_pahari,ENSG00000115255_REEP6,0.000001,0.014688,0.0001
13584,Meriones_unguiculatus,ENSG00000115255_REEP6,0.021233,0.223893,0.094834
13585,Mesocricetus_auratus,ENSG00000115255_REEP6,0.012154,0.094566,0.128525
13586,Cricetulus_griseus,ENSG00000115255_REEP6,0.002857,0.108689,0.0262828
13587,Microtus_ochrogaster,ENSG00000115255_REEP6,0.011969,0.096157,0.124478
13588,Peromyscus_maniculatus,ENSG00000115255_REEP6,0.013588,0.073490,0.1849
13589,Jaculus_jaculus,ENSG00000115255_REEP6,0.025491,0.436825,0.0583547
13590,Castor_canadensis,ENSG00000115255_REEP6,0.016823,0.212746,0.079076
13591,Ictidomys_tridecemlineatus,ENSG00000115255_REEP6,0.014906,0.016081,0.926896
13592,Marmota_marmota,ENSG00000115255_REEP6,0.002350,0.014174,0.165777
13593,Otolemur_garnettii,ENSG00000115255_REEP6,0.019241,0.224618,0.0856593
13594,Propithecus_coquereli,ENSG00000115255_REEP6,0.016230,0.040706,0.39871
13595,Microcebus_murinus,ENSG00000115255_REEP6,0.010459,0.118859,0.087991
13596,Aotus_nancymaae,ENSG00000115255_REEP6,0.006466,0.041110,0.157295
13597,Saimiri_boliviensis,ENSG00000115255_REEP6,0.000001,0.009462,0.0001
13598,Cercocebus_atys,ENSG00000115255_REEP6,0.002501,0.000003,999
13599,Papio_anubis,ENSG00000115255_REEP6,0.000001,0.007970,0.0001
13600,Macaca_fascicularis,ENSG00000115255_REEP6,0.000001,0.000001,1.3358
13601,Macaca_nemestrina,ENSG00000115255_REEP6,0.002391,0.000002,999
13602,Rhinopithecus_roxellana,ENSG00000115255_REEP6,0.002502,0.000003,999
13603,Rhinopithecus_bieti,ENSG00000115255_REEP6,0.000001,0.000001,1.72585
13604,Piliocolobus_tephrosceles,ENSG00000115255_REEP6,0.003020,0.015414,0.195963
13605,Colobus_angolensis,ENSG00000115255_REEP6,0.005009,0.024590,0.203721
13606,Nomascus_leucogenys,ENSG00000115255_REEP6,0.011521,0.106133,0.108556
13607,Gorilla_gorilla,ENSG00000115255_REEP6,0.002515,0.017010,0.147835
13608,Pan_troglodytes,ENSG00000115255_REEP6,0.000001,0.010257,0.0001
13609,Pan_paniscus,ENSG00000115255_REEP6,0.002536,0.000003,999
13610,Homo_sapiens,ENSG00000115255_REEP6,0.000002,0.016065,0.0001
13611,Galeopterus_variegatus,ENSG00000115255_REEP6,0.036258,0.260639,0.139114
13612,Chrysochloris_asiatica,ENSG00000115255_REEP6,0.030412,0.138181,0.220089
13613,Elephantulus_edwardii,ENSG00000115255_REEP6,0.064595,0.408240,0.158229
13614,Orycteropus_afer,ENSG00000115255_REEP6,0.029613,0.129612,0.228477
13615,Ornithorhynchus_anatinus,ENSG00000115255_REEP6,0.000001,0.000001,1.04324
13616,Sarcophilus_harrisii,ENSG00000115290_GRB14,0.012745,0.087944,0.144927
13617,Phascolarctos_cinereus,ENSG00000115290_GRB14,0.005027,0.058597,0.0857833
13618,Erinaceus_europaeus,ENSG00000115290_GRB14,0.011386,0.148939,0.076447
13619,Sorex_araneus,ENSG00000115290_GRB14,0.007150,0.130888,0.0546293
13620,Condylura_cristata,ENSG00000115290_GRB14,0.006448,0.081601,0.0790236
13621,Panthera_tigris,ENSG00000115290_GRB14,0.002668,0.004261,0.626235
13622,Panthera_pardus,ENSG00000115290_GRB14,0.000000,0.002408,0.0001
13623,Acinonyx_jubatus,ENSG00000115290_GRB14,0.000001,0.011637,0.0001
13624,Enhydra_lutris,ENSG00000115290_GRB14,0.000843,0.008487,0.0993139
13625,Mustela_putorius,ENSG00000115290_GRB14,0.001694,0.025499,0.0664186
13626,Odobenus_rosmarus,ENSG00000115290_GRB14,0.002544,0.034598,0.0735408
13627,Ailuropoda_melanoleuca,ENSG00000115290_GRB14,0.006993,0.010935,0.639506
13628,Ursus_maritimus,ENSG00000115290_GRB14,0.000001,0.011230,0.0001
13629,Manis_javanica,ENSG00000115290_GRB14,0.010733,0.150671,0.0712325
13630,Equus_caballus,ENSG00000115290_GRB14,0.000503,0.000001,999
13631,Equus_przewalskii,ENSG00000115290_GRB14,0.002667,0.004267,0.625008
13632,Equus_asinus,ENSG00000115290_GRB14,0.000001,0.007695,0.0001
13633,Ceratotherium_simum,ENSG00000115290_GRB14,0.000964,0.012435,0.0775277
13634,Vicugna_pacos,ENSG00000115290_GRB14,0.002851,0.011026,0.258587
13635,Camelus_dromedarius,ENSG00000115290_GRB14,0.000000,0.002295,0.0001
13636,Camelus_ferus,ENSG00000115290_GRB14,0.002676,0.004241,0.631064
13637,Camelus_bactrianus,ENSG00000115290_GRB14,0.000000,0.004852,0.0001
13638,Balaenoptera_acutorostrata,ENSG00000115290_GRB14,0.001693,0.002379,0.711751
13639,Physeter_catodon,ENSG00000115290_GRB14,0.002541,0.012006,0.211653
13640,Lipotes_vexillifer,ENSG00000115290_GRB14,0.000847,0.011980,0.070728
13641,Delphinapterus_leucas,ENSG00000115290_GRB14,0.000846,0.011948,0.0708368
13642,Tursiops_truncatus,ENSG00000115290_GRB14,0.000975,0.005457,0.178711
13643,Orcinus_orca,ENSG00000115290_GRB14,0.000000,0.004761,0.0001
13644,Bubalus_bubalis,ENSG00000115290_GRB14,0.001729,0.019051,0.0907416
13645,Bos_taurus,ENSG00000115290_GRB14,0.000000,0.004762,0.0001
13646,Bos_indicus,ENSG00000115290_GRB14,0.000000,0.000005,0.0001
13647,Bos_mutus,ENSG00000115290_GRB14,0.003796,0.003955,0.959658
13648,Bison_bison,ENSG00000115290_GRB14,0.000964,0.000001,999
13649,Capra_hircus,ENSG00000115290_GRB14,0.000001,0.007177,0.0001
13650,Ovis_aries,ENSG00000115290_GRB14,0.000846,0.009550,0.0885402
13651,Pantholops_hodgsonii,ENSG00000115290_GRB14,0.003631,0.007466,0.486263
13652,Odocoileus_virginianus,ENSG00000115290_GRB14,0.002549,0.016708,0.152561
13653,Sus_scrofa,ENSG00000115290_GRB14,0.000854,0.053736,0.0158967
13654,Hipposideros_armiger,ENSG00000115290_GRB14,0.003519,0.088822,0.0396133
13655,Rhinolophus_sinicus,ENSG00000115290_GRB14,0.006219,0.059037,0.105349
13656,Pteropus_vampyrus,ENSG00000115290_GRB14,0.003376,0.008919,0.378559
13657,Pteropus_alecto,ENSG00000115290_GRB14,0.000000,0.003072,0.0001
13658,Rousettus_aegyptiacus,ENSG00000115290_GRB14,0.004238,0.034648,0.122325
13659,Eptesicus_fuscus,ENSG00000115290_GRB14,0.006032,0.021004,0.28719
13660,Myotis_brandtii,ENSG00000115290_GRB14,0.002425,0.018326,0.132349
13661,Myotis_lucifugus,ENSG00000115290_GRB14,0.000799,0.015164,0.0526991
13662,Myotis_davidii,ENSG00000115290_GRB14,0.004608,0.074613,0.0617624
13663,Miniopterus_natalensis,ENSG00000115290_GRB14,0.011768,0.099970,0.117711
13664,Oryctolagus_cuniculus,ENSG00000115290_GRB14,0.013372,0.073740,0.181343
13665,Ochotona_princeps,ENSG00000115290_GRB14,0.026624,0.163980,0.162361
13666,Heterocephalus_glaber,ENSG00000115290_GRB14,0.006945,0.033718,0.20596
13667,Fukomys_damarensis,ENSG00000115290_GRB14,0.004710,0.085982,0.0547751
13668,Cavia_porcellus,ENSG00000115290_GRB14,0.005820,0.005601,1.03908
13669,Cavia_aperea,ENSG00000115290_GRB14,0.000970,0.002962,0.327488
13670,Octodon_degus,ENSG00000115290_GRB14,0.012359,0.124706,0.0991037
13671,Chinchilla_lanigera,ENSG00000115290_GRB14,0.003816,0.089520,0.0426283
13672,Rattus_norvegicus,ENSG00000115290_GRB14,0.021933,0.112831,0.194386
13673,Mus_musculus,ENSG00000115290_GRB14,0.002729,0.016097,0.169557
13674,Mus_spretus,ENSG00000115290_GRB14,0.002477,0.017067,0.145155
13675,Mus_caroli,ENSG00000115290_GRB14,0.000995,0.009808,0.101447
13676,Mus_pahari,ENSG00000115290_GRB14,0.007166,0.042677,0.167906
13677,Meriones_unguiculatus,ENSG00000115290_GRB14,0.009113,0.119481,0.0762731
13678,Mesocricetus_auratus,ENSG00000115290_GRB14,0.014412,0.064412,0.223741
13679,Cricetulus_griseus,ENSG00000115290_GRB14,0.008288,0.034341,0.241346
13680,Microtus_ochrogaster,ENSG00000115290_GRB14,0.018052,0.148108,0.121881
13681,Peromyscus_maniculatus,ENSG00000115290_GRB14,0.013943,0.065169,0.213954
13682,Nannospalax_galili,ENSG00000115290_GRB14,0.028953,0.178562,0.162144
13683,Jaculus_jaculus,ENSG00000115290_GRB14,0.023567,0.226597,0.104006
13684,Dipodomys_ordii,ENSG00000115290_GRB14,0.025422,0.235420,0.107985
13685,Castor_canadensis,ENSG00000115290_GRB14,0.023607,0.138319,0.170669
13686,Ictidomys_tridecemlineatus,ENSG00000115290_GRB14,0.002176,0.013728,0.158519
13687,Marmota_marmota,ENSG00000115290_GRB14,0.003546,0.036166,0.0980548
13688,Otolemur_garnettii,ENSG00000115290_GRB14,0.017918,0.087612,0.204516
13689,Propithecus_coquereli,ENSG00000115290_GRB14,0.004896,0.023458,0.208693
13690,Microcebus_murinus,ENSG00000115290_GRB14,0.004763,0.031795,0.149819
13691,Callithrix_jacchus,ENSG00000115290_GRB14,0.000958,0.018746,0.0511258
13692,Aotus_nancymaae,ENSG00000115290_GRB14,0.015965,0.030651,0.520877
13693,Saimiri_boliviensis,ENSG00000115290_GRB14,0.001768,0.022060,0.08013
13694,Cebus_capucinus,ENSG00000115290_GRB14,0.004211,0.024679,0.17063
13695,Mandrillus_leucophaeus,ENSG00000115290_GRB14,0.000001,0.005343,0.0001
13696,Cercocebus_atys,ENSG00000115290_GRB14,0.000840,0.007213,0.116505
13697,Papio_anubis,ENSG00000115290_GRB14,0.000000,0.004799,0.0001
13698,Macaca_mulatta,ENSG00000115290_GRB14,0.000001,0.008046,0.0001
13699,Macaca_fascicularis,ENSG00000115290_GRB14,0.000000,0.002397,0.0001
13700,Macaca_nemestrina,ENSG00000115290_GRB14,0.000000,0.000005,0.0001
13701,Chlorocebus_sabaeus,ENSG00000115290_GRB14,0.000840,0.014879,0.0564412
13702,Rhinopithecus_roxellana,ENSG00000115290_GRB14,0.000000,0.002399,0.0001
13703,Rhinopithecus_bieti,ENSG00000115290_GRB14,0.000000,0.000005,0.0001
13704,Piliocolobus_tephrosceles,ENSG00000115290_GRB14,0.001681,0.006920,0.242852
13705,Colobus_angolensis,ENSG00000115290_GRB14,0.001775,0.013239,0.134098
13706,Nomascus_leucogenys,ENSG00000115290_GRB14,0.002525,0.014906,0.169379
13707,Gorilla_gorilla,ENSG00000115290_GRB14,0.000936,0.000001,999
13708,Pan_troglodytes,ENSG00000115290_GRB14,0.000000,0.004802,0.0001
13709,Pan_paniscus,ENSG00000115290_GRB14,0.000000,0.000005,0.0001
13710,Homo_sapiens,ENSG00000115290_GRB14,0.000000,0.004801,0.0001
13711,Pongo_abelii,ENSG00000115290_GRB14,0.007500,0.025536,0.293698
13712,Carlito_syrichta,ENSG00000115290_GRB14,0.008393,0.046816,0.179285
13713,Galeopterus_variegatus,ENSG00000115290_GRB14,0.013499,0.085946,0.157066
13714,Tupaia_belangeri,ENSG00000115290_GRB14,0.007588,0.092421,0.0821056
13715,Dasypus_novemcinctus,ENSG00000115290_GRB14,0.010347,0.057545,0.179814
13716,Choloepus_hoffmanni,ENSG00000115290_GRB14,0.004080,0.036229,0.112618
13717,Trichechus_manatus,ENSG00000115290_GRB14,0.008445,0.045344,0.186238
13718,Procavia_capensis,ENSG00000115290_GRB14,0.009348,0.113727,0.0821953
13719,Loxodonta_africana,ENSG00000115290_GRB14,0.005483,0.084130,0.0651687
13720,Echinops_telfairi,ENSG00000115290_GRB14,0.014183,0.212409,0.0667724
13721,Chrysochloris_asiatica,ENSG00000115290_GRB14,0.009592,0.107110,0.0895533
13722,Elephantulus_edwardii,ENSG00000115290_GRB14,0.006001,0.139997,0.0428629
13723,Orycteropus_afer,ENSG00000115290_GRB14,0.004761,0.097539,0.0488127
13724,Ornithorhynchus_anatinus,ENSG00000115290_GRB14,0.004844,0.000023,207.153
13725,Monodelphis_domestica,ENSG00000115652_UXS1,0.001779,0.097441,0.0182555
13726,Sarcophilus_harrisii,ENSG00000115652_UXS1,0.026978,0.133571,0.201973
13727,Phascolarctos_cinereus,ENSG00000115652_UXS1,0.000005,0.050890,0.0001
13728,Erinaceus_europaeus,ENSG00000115652_UXS1,0.020336,0.319572,0.0636363
13729,Sorex_araneus,ENSG00000115652_UXS1,0.004098,0.282547,0.0145027
13730,Condylura_cristata,ENSG00000115652_UXS1,0.003206,0.232527,0.0137876
13731,Panthera_tigris,ENSG00000115652_UXS1,0.002248,0.007080,0.317439
13732,Panthera_pardus,ENSG00000115652_UXS1,0.000001,0.010514,0.0001
13733,Felis_catus,ENSG00000115652_UXS1,0.000001,0.012130,0.0001
13734,Acinonyx_jubatus,ENSG00000115652_UXS1,0.000001,0.010917,0.0001
13735,Enhydra_lutris,ENSG00000115652_UXS1,0.000004,0.038421,0.0001
13736,Mustela_putorius,ENSG00000115652_UXS1,0.000003,0.028972,0.0001
13737,Odobenus_rosmarus,ENSG00000115652_UXS1,0.000006,0.059027,0.0001
13738,Ailuropoda_melanoleuca,ENSG00000115652_UXS1,0.000003,0.027637,0.0001
13739,Ursus_maritimus,ENSG00000115652_UXS1,0.000002,0.023625,0.0001
13740,Manis_javanica,ENSG00000115652_UXS1,0.002362,0.211523,0.0111665
13741,Equus_caballus,ENSG00000115652_UXS1,0.008545,0.011139,0.76714
13742,Equus_przewalskii,ENSG00000115652_UXS1,0.000002,0.000001,1.93909
13743,Equus_asinus,ENSG00000115652_UXS1,0.000002,0.022186,0.0001
13744,Ceratotherium_simum,ENSG00000115652_UXS1,0.004693,0.089121,0.0526619
13745,Camelus_dromedarius,ENSG00000115652_UXS1,0.000001,0.000001,1.54406
13746,Camelus_ferus,ENSG00000115652_UXS1,0.001092,0.000027,40.9657
13747,Camelus_bactrianus,ENSG00000115652_UXS1,0.007070,0.013420,0.526808
13748,Physeter_catodon,ENSG00000115652_UXS1,0.000004,0.037671,0.0001
13749,Lipotes_vexillifer,ENSG00000115652_UXS1,0.000004,0.039781,0.0001
13750,Delphinapterus_leucas,ENSG00000115652_UXS1,0.005090,0.030169,0.168732
13751,Tursiops_truncatus,ENSG00000115652_UXS1,0.001022,0.006735,0.151696
13752,Orcinus_orca,ENSG00000115652_UXS1,0.000001,0.010035,0.0001
13753,Bubalus_bubalis,ENSG00000115652_UXS1,0.000003,0.028535,0.0001
13754,Bos_taurus,ENSG00000115652_UXS1,0.000001,0.000001,1.59272
13755,Bos_indicus,ENSG00000115652_UXS1,0.001037,0.003225,0.321507
13756,Bos_mutus,ENSG00000115652_UXS1,0.000001,0.007108,0.0001
13757,Bison_bison,ENSG00000115652_UXS1,0.001141,0.003577,0.318976
13758,Capra_hircus,ENSG00000115652_UXS1,0.000001,0.000001,1.72838
13759,Ovis_aries,ENSG00000115652_UXS1,0.004455,0.028208,0.157933
13760,Pantholops_hodgsonii,ENSG00000115652_UXS1,0.004548,0.014763,0.308051
13761,Odocoileus_virginianus,ENSG00000115652_UXS1,0.000007,0.071285,0.0001
13762,Sus_scrofa,ENSG00000115652_UXS1,0.003073,0.240724,0.0127664
13763,Hipposideros_armiger,ENSG00000115652_UXS1,0.006076,0.070989,0.0855884
13764,Rhinolophus_sinicus,ENSG00000115652_UXS1,0.001606,0.075873,0.0211639
13765,Pteropus_vampyrus,ENSG00000115652_UXS1,0.001507,0.004375,0.344404
13766,Pteropus_alecto,ENSG00000115652_UXS1,0.000585,0.012698,0.0461027
13767,Rousettus_aegyptiacus,ENSG00000115652_UXS1,0.005396,0.055701,0.0968768
13768,Eptesicus_fuscus,ENSG00000115652_UXS1,0.000005,0.048124,0.0001
13769,Myotis_brandtii,ENSG00000115652_UXS1,0.000001,0.014173,0.0001
13770,Myotis_lucifugus,ENSG00000115652_UXS1,0.000261,0.003958,0.0659841
13771,Myotis_davidii,ENSG00000115652_UXS1,0.000003,0.029343,0.0001
13772,Miniopterus_natalensis,ENSG00000115652_UXS1,0.007522,0.137284,0.0547881
13773,Oryctolagus_cuniculus,ENSG00000115652_UXS1,0.002588,0.170172,0.0152098
13774,Ochotona_princeps,ENSG00000115652_UXS1,0.003691,0.152715,0.0241713
13775,Heterocephalus_glaber,ENSG00000115652_UXS1,0.001544,0.077843,0.019836
13776,Fukomys_damarensis,ENSG00000115652_UXS1,0.000018,0.181313,0.0001
13777,Cavia_porcellus,ENSG00000115652_UXS1,0.000002,0.017701,0.0001
13778,Cavia_aperea,ENSG00000115652_UXS1,0.000001,0.000001,1.58389
13779,Octodon_degus,ENSG00000115652_UXS1,0.016155,0.223260,0.0723575
13780,Chinchilla_lanigera,ENSG00000115652_UXS1,0.001969,0.131388,0.0149898
13781,Rattus_norvegicus,ENSG00000115652_UXS1,0.002221,0.088732,0.0250251
13782,Mus_musculus,ENSG00000115652_UXS1,0.000001,0.006269,0.0001
13783,Mus_spretus,ENSG00000115652_UXS1,0.000002,0.019064,0.0001
13784,Mus_caroli,ENSG00000115652_UXS1,0.000002,0.016232,0.0001
13785,Mus_pahari,ENSG00000115652_UXS1,0.001106,0.025972,0.042571
13786,Meriones_unguiculatus,ENSG00000115652_UXS1,0.001096,0.077188,0.0141928
13787,Mesocricetus_auratus,ENSG00000115652_UXS1,0.001404,0.055569,0.0252691
13788,Cricetulus_griseus,ENSG00000115652_UXS1,0.000074,0.055660,0.00133108
13789,Peromyscus_maniculatus,ENSG00000115652_UXS1,0.001235,0.069917,0.0176633
13790,Nannospalax_galili,ENSG00000115652_UXS1,0.004398,0.145277,0.0302721
13791,Jaculus_jaculus,ENSG00000115652_UXS1,0.005562,0.283258,0.0196368
13792,Dipodomys_ordii,ENSG00000115652_UXS1,0.006791,0.155320,0.0437202
13793,Castor_canadensis,ENSG00000115652_UXS1,0.003309,0.112332,0.0294568
13794,Ictidomys_tridecemlineatus,ENSG00000115652_UXS1,0.002125,0.058694,0.0362103
13795,Marmota_marmota,ENSG00000115652_UXS1,0.001314,0.018150,0.0724093
13796,Otolemur_garnettii,ENSG00000115652_UXS1,0.004616,0.186430,0.0247584
13797,Propithecus_coquereli,ENSG00000115652_UXS1,0.001055,0.095931,0.0110005
13798,Microcebus_murinus,ENSG00000115652_UXS1,0.000006,0.055395,0.0001
13799,Callithrix_jacchus,ENSG00000115652_UXS1,0.014138,0.050531,0.279787
13800,Aotus_nancymaae,ENSG00000115652_UXS1,0.000004,0.041277,0.0001
13801,Saimiri_boliviensis,ENSG00000115652_UXS1,0.000004,0.037085,0.0001
13802,Cebus_capucinus,ENSG00000115652_UXS1,0.001074,0.017942,0.0598706
13803,Mandrillus_leucophaeus,ENSG00000115652_UXS1,0.000001,0.006935,0.0001
13804,Cercocebus_atys,ENSG00000115652_UXS1,0.000000,0.003234,0.0001
13805,Papio_anubis,ENSG00000115652_UXS1,0.000001,0.009561,0.0001
13806,Macaca_mulatta,ENSG00000115652_UXS1,0.000002,0.000001,1.94283
13807,Macaca_fascicularis,ENSG00000115652_UXS1,0.000002,0.000001,2.39528
13808,Macaca_nemestrina,ENSG00000115652_UXS1,0.000000,0.004308,0.0001
13809,Chlorocebus_sabaeus,ENSG00000115652_UXS1,0.000002,0.019451,0.0001
13810,Rhinopithecus_roxellana,ENSG00000115652_UXS1,0.005991,0.021234,0.282145
13811,Rhinopithecus_bieti,ENSG00000115652_UXS1,0.000001,0.006359,0.0001
13812,Piliocolobus_tephrosceles,ENSG00000115652_UXS1,0.001071,0.009512,0.112632
13813,Colobus_angolensis,ENSG00000115652_UXS1,0.001166,0.023968,0.048631
13814,Nomascus_leucogenys,ENSG00000115652_UXS1,0.003357,0.031930,0.105138
13815,Gorilla_gorilla,ENSG00000115652_UXS1,0.000001,0.013629,0.0001
13816,Pan_troglodytes,ENSG00000115652_UXS1,0.005218,0.019495,0.267663
13817,Pan_paniscus,ENSG00000115652_UXS1,0.000000,0.003414,0.0001
13818,Homo_sapiens,ENSG00000115652_UXS1,0.001070,0.008913,0.120033
13819,Pongo_abelii,ENSG00000115652_UXS1,0.000002,0.018137,0.0001
13820,Carlito_syrichta,ENSG00000115652_UXS1,0.000026,0.257599,0.0001
13821,Galeopterus_variegatus,ENSG00000115652_UXS1,0.001430,0.202792,0.0070529
13822,Tupaia_belangeri,ENSG00000115652_UXS1,0.006858,0.293225,0.0233876
13823,Dasypus_novemcinctus,ENSG00000115652_UXS1,0.001521,0.127138,0.0119604
13824,Choloepus_hoffmanni,ENSG00000115652_UXS1,0.001627,0.120177,0.01354
13825,Trichechus_manatus,ENSG00000115652_UXS1,0.001213,0.063416,0.019132
13826,Procavia_capensis,ENSG00000115652_UXS1,0.004331,0.144487,0.0299753
13827,Loxodonta_africana,ENSG00000115652_UXS1,0.000311,0.092789,0.00335544
13828,Echinops_telfairi,ENSG00000115652_UXS1,0.008606,0.293229,0.0293497
13829,Chrysochloris_asiatica,ENSG00000115652_UXS1,0.004637,0.156815,0.0295688
13830,Elephantulus_edwardii,ENSG00000115652_UXS1,0.005571,0.226539,0.024592
13831,Orycteropus_afer,ENSG00000115652_UXS1,0.004486,0.150020,0.029904
13832,Ornithorhynchus_anatinus,ENSG00000115652_UXS1,0.000001,0.000001,1.54961
13833,Monodelphis_domestica,ENSG00000119013_NDUFB3,0.030442,0.098279,0.309749
13834,Phascolarctos_cinereus,ENSG00000119013_NDUFB3,0.000002,0.000001,2.19826
13835,Sarcophilus_harrisii,ENSG00000119013_NDUFB3,0.012321,0.091920,0.134036
13836,Cricetulus_griseus,ENSG00000119013_NDUFB3,0.054066,0.073764,0.732954
13837,Mesocricetus_auratus,ENSG00000119013_NDUFB3,0.016808,0.146699,0.114574
13838,Peromyscus_maniculatus,ENSG00000119013_NDUFB3,0.045486,0.181287,0.250908
13839,Meriones_unguiculatus,ENSG00000119013_NDUFB3,0.071921,0.131661,0.546258
13840,Mus_caroli,ENSG00000119013_NDUFB3,0.000005,0.045117,0.0001
13841,Mus_musculus,ENSG00000119013_NDUFB3,0.000001,0.014742,0.0001
13842,Mus_spretus,ENSG00000119013_NDUFB3,0.000001,0.014886,0.0001
13843,Mus_pahari,ENSG00000119013_NDUFB3,0.000002,0.000001,1.8294
